QGC WPL 110
1	0	3	16	0.0	0.0	0.0	0.0	-35.3609390259	149.157424927	50.0	1
2	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
3	0	3	16	0.0	0.0	0.0	0.0	-35.3608970642	149.157516479	50.0	1
4	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
5	0	3	16	0.0	0.0	0.0	0.0	-35.359752655	149.16015625	50.0	1
6	0	3	16	0.0	0.0	0.0	0.0	-35.3597106934	149.160263062	50.0	1
7	0	3	16	0.0	0.0	0.0	0.0	-35.3598747253	149.160461426	50.0	1
8	0	3	16	0.0	0.0	0.0	0.0	-35.359916687	149.160369873	50.0	1
9	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
10	0	3	16	0.0	0.0	0.0	0.0	-35.3621101379	149.155303955	50.0	1
11	0	3	16	0.0	0.0	0.0	0.0	-35.3621559143	149.155212402	50.0	1
12	0	3	16	0.0	0.0	0.0	0.0	-35.3625068665	149.154983521	50.0	1
13	0	3	16	0.0	0.0	0.0	0.0	-35.3624649048	149.155075073	50.0	1
14	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
15	0	3	16	0.0	0.0	0.0	0.0	-35.360080719	149.160583496	50.0	1
16	0	3	16	0.0	0.0	0.0	0.0	-35.3600387573	149.160675049	50.0	1
17	0	3	16	0.0	0.0	0.0	0.0	-35.360206604	149.160873413	50.0	1
18	0	3	16	0.0	0.0	0.0	0.0	-35.3602485657	149.16078186	50.0	1
19	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
20	0	3	16	0.0	0.0	0.0	0.0	-35.3628196716	149.154846191	50.0	1
21	0	3	16	0.0	0.0	0.0	0.0	-35.3628616333	149.154754639	50.0	1
22	0	3	16	0.0	0.0	0.0	0.0	-35.3632164001	149.154525757	50.0	1
23	0	3	16	0.0	0.0	0.0	0.0	-35.3631744385	149.15461731	50.0	1
24	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
25	0	3	16	0.0	0.0	0.0	0.0	-35.3604545593	149.160888672	50.0	1
26	0	3	16	0.0	0.0	0.0	0.0	-35.3604125977	149.160980225	50.0	1
27	0	3	16	0.0	0.0	0.0	0.0	-35.3606185913	149.161102295	50.0	1
28	0	3	16	0.0	0.0	0.0	0.0	-35.360660553	149.160995483	50.0	1
29	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
30	0	3	16	0.0	0.0	0.0	0.0	-35.3635292053	149.154388428	50.0	1
31	0	3	16	0.0	0.0	0.0	0.0	-35.363571167	149.154296875	50.0	1
32	0	3	16	0.0	0.0	0.0	0.0	-35.3639259338	149.154067993	50.0	1
33	0	3	16	0.0	0.0	0.0	0.0	-35.3638801575	149.154159546	50.0	1
34	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
35	0	3	16	0.0	0.0	0.0	0.0	-35.3608665466	149.161102295	50.0	1
36	0	3	16	0.0	0.0	0.0	0.0	-35.360824585	149.161209106	50.0	1
37	0	3	16	0.0	0.0	0.0	0.0	-35.3610229492	149.161346436	50.0	1
38	0	3	16	0.0	0.0	0.0	0.0	-35.3610649109	149.161239624	50.0	1
39	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
40	0	3	16	0.0	0.0	0.0	0.0	-35.3642349243	149.153930664	50.0	1
41	0	3	16	0.0	0.0	0.0	0.0	-35.3642807007	149.153823853	50.0	1
42	0	3	16	0.0	0.0	0.0	0.0	-35.3646316528	149.153594971	50.0	1
43	0	3	16	0.0	0.0	0.0	0.0	-35.3645896912	149.153701782	50.0	1
44	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
45	0	3	16	0.0	0.0	0.0	0.0	-35.3612518311	149.161407471	50.0	1
46	0	3	16	0.0	0.0	0.0	0.0	-35.3612060547	149.161499023	50.0	1
47	0	3	16	0.0	0.0	0.0	0.0	-35.3613929749	149.161651611	50.0	1
48	0	3	16	0.0	0.0	0.0	0.0	-35.3614349365	149.161560059	50.0	1
49	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
50	0	3	16	0.0	0.0	0.0	0.0	-35.364944458	149.1534729	50.0	1
51	0	3	16	0.0	0.0	0.0	0.0	-35.3649864197	149.153366089	50.0	1
52	0	3	16	0.0	0.0	0.0	0.0	-35.3653068542	149.153213501	50.0	1
53	0	3	16	0.0	0.0	0.0	0.0	-35.3652648926	149.153320312	50.0	1
54	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
55	0	3	16	0.0	0.0	0.0	0.0	-35.3616981506	149.1615448	50.0	1
56	0	3	16	0.0	0.0	0.0	0.0	-35.361656189	149.161636353	50.0	1
57	0	3	16	0.0	0.0	0.0	0.0	-35.3619194031	149.161621094	50.0	1
58	0	3	16	0.0	0.0	0.0	0.0	-35.3619613647	149.161529541	50.0	1
59	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
60	0	3	16	0.0	0.0	0.0	0.0	-35.3654556274	149.153457642	50.0	1
61	0	3	16	0.0	0.0	0.0	0.0	-35.3654975891	149.153366089	50.0	1
62	0	3	16	0.0	0.0	0.0	0.0	-35.365688324	149.153518677	50.0	1
63	0	3	16	0.0	0.0	0.0	0.0	-35.3656463623	149.153610229	50.0	1
64	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
65	0	3	16	0.0	0.0	0.0	0.0	-35.3622207642	149.161514282	50.0	1
66	0	3	16	0.0	0.0	0.0	0.0	-35.3621788025	149.161605835	50.0	1
67	0	3	16	0.0	0.0	0.0	0.0	-35.3624343872	149.161605835	50.0	1
68	0	3	16	0.0	0.0	0.0	0.0	-35.3624763489	149.161514282	50.0	1
69	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
70	0	3	16	0.0	0.0	0.0	0.0	-35.3658370972	149.153762817	50.0	1
71	0	3	16	0.0	0.0	0.0	0.0	-35.3658790588	149.153656006	50.0	1
72	0	3	16	0.0	0.0	0.0	0.0	-35.3660697937	149.153808594	50.0	1
73	0	3	16	0.0	0.0	0.0	0.0	-35.366027832	149.153915405	50.0	1
74	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
75	0	3	16	0.0	0.0	0.0	0.0	-35.3627204895	149.1615448	50.0	1
76	0	3	16	0.0	0.0	0.0	0.0	-35.3626785278	149.161636353	50.0	1
77	0	3	16	0.0	0.0	0.0	0.0	-35.3629188538	149.16166687	50.0	1
78	0	3	16	0.0	0.0	0.0	0.0	-35.3629608154	149.161560059	50.0	1
79	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
80	0	3	16	0.0	0.0	0.0	0.0	-35.3662185669	149.154052734	50.0	1
81	0	3	16	0.0	0.0	0.0	0.0	-35.3662605286	149.153961182	50.0	1
82	0	3	16	0.0	0.0	0.0	0.0	-35.3664512634	149.15411377	50.0	1
83	0	3	16	0.0	0.0	0.0	0.0	-35.3664093018	149.154205322	50.0	1
84	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
85	0	3	16	0.0	0.0	0.0	0.0	-35.3632049561	149.161590576	50.0	1
86	0	3	16	0.0	0.0	0.0	0.0	-35.3631591797	149.161697388	50.0	1
87	0	3	16	0.0	0.0	0.0	0.0	-35.3634033203	149.161727905	50.0	1
88	0	3	16	0.0	0.0	0.0	0.0	-35.363445282	149.161621094	50.0	1
89	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
90	0	3	16	0.0	0.0	0.0	0.0	-35.3666038513	149.15435791	50.0	1
91	0	3	16	0.0	0.0	0.0	0.0	-35.3666419983	149.154251099	50.0	1
92	0	3	16	0.0	0.0	0.0	0.0	-35.3668289185	149.154403687	50.0	1
93	0	3	16	0.0	0.0	0.0	0.0	-35.3667869568	149.154495239	50.0	1
94	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
95	0	3	16	0.0	0.0	0.0	0.0	-35.3636894226	149.161651611	50.0	1
96	0	3	16	0.0	0.0	0.0	0.0	-35.3636436462	149.161758423	50.0	1
97	0	3	16	0.0	0.0	0.0	0.0	-35.3638877869	149.161773682	50.0	1
98	0	3	16	0.0	0.0	0.0	0.0	-35.3639297485	149.161682129	50.0	1
99	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
100	0	3	16	0.0	0.0	0.0	0.0	-35.3669815063	149.154647827	50.0	1
101	0	3	16	0.0	0.0	0.0	0.0	-35.3670196533	149.154556274	50.0	1
102	0	3	16	0.0	0.0	0.0	0.0	-35.3672103882	149.154708862	50.0	1
103	0	3	16	0.0	0.0	0.0	0.0	-35.3671684265	149.154800415	50.0	1
104	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
105	0	3	16	0.0	0.0	0.0	0.0	-35.3641738892	149.161712646	50.0	1
106	0	3	16	0.0	0.0	0.0	0.0	-35.3641281128	149.161804199	50.0	1
107	0	3	16	0.0	0.0	0.0	0.0	-35.3643722534	149.161834717	50.0	1
108	0	3	16	0.0	0.0	0.0	0.0	-35.3644142151	149.161743164	50.0	1
109	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
110	0	3	16	0.0	0.0	0.0	0.0	-35.3673591614	149.154953003	50.0	1
111	0	3	16	0.0	0.0	0.0	0.0	-35.367401123	149.154846191	50.0	1
112	0	3	16	0.0	0.0	0.0	0.0	-35.3675575256	149.155075073	50.0	1
113	0	3	16	0.0	0.0	0.0	0.0	-35.367515564	149.155166626	50.0	1
114	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
115	0	3	16	0.0	0.0	0.0	0.0	-35.364654541	149.161773682	50.0	1
116	0	3	16	0.0	0.0	0.0	0.0	-35.3646125793	149.161865234	50.0	1
117	0	3	16	0.0	0.0	0.0	0.0	-35.36485672	149.161895752	50.0	1
118	0	3	16	0.0	0.0	0.0	0.0	-35.3648986816	149.161804199	50.0	1
119	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
120	0	3	16	0.0	0.0	0.0	0.0	-35.3673667908	149.156112671	50.0	1
121	0	3	16	0.0	0.0	0.0	0.0	-35.3674087524	149.156005859	50.0	1
122	0	3	16	0.0	0.0	0.0	0.0	-35.3672561646	149.156936646	50.0	1
123	0	3	16	0.0	0.0	0.0	0.0	-35.3672142029	149.157043457	50.0	1
124	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
125	0	3	16	0.0	0.0	0.0	0.0	-35.3651390076	149.161819458	50.0	1
126	0	3	16	0.0	0.0	0.0	0.0	-35.3650970459	149.16192627	50.0	1
127	0	3	16	0.0	0.0	0.0	0.0	-35.3653411865	149.161956787	50.0	1
128	0	3	16	0.0	0.0	0.0	0.0	-35.3653831482	149.161865234	50.0	1
129	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
130	0	3	16	0.0	0.0	0.0	0.0	-35.3670654297	149.157974243	50.0	1
131	0	3	16	0.0	0.0	0.0	0.0	-35.3671073914	149.15788269	50.0	1
132	0	3	16	0.0	0.0	0.0	0.0	-35.3669548035	149.158813477	50.0	1
133	0	3	16	0.0	0.0	0.0	0.0	-35.3669128418	149.158905029	50.0	1
134	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
135	0	3	16	0.0	0.0	0.0	0.0	-35.3656234741	149.161880493	50.0	1
136	0	3	16	0.0	0.0	0.0	0.0	-35.3655815125	149.161987305	50.0	1
137	0	3	16	0.0	0.0	0.0	0.0	-35.3658294678	149.162002563	50.0	1
138	0	3	16	0.0	0.0	0.0	0.0	-35.3658676147	149.161911011	50.0	1
139	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
140	0	3	16	0.0	0.0	0.0	0.0	-35.3667640686	149.159851074	50.0	1
141	0	3	16	0.0	0.0	0.0	0.0	-35.3668060303	149.159744263	50.0	1
142	0	3	16	0.0	0.0	0.0	0.0	-35.3666534424	149.160690308	50.0	1
143	0	3	16	0.0	0.0	0.0	0.0	-35.3666114807	149.16078186	50.0	1
144	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
145	0	3	16	0.0	0.0	0.0	0.0	-35.3661079407	149.161941528	50.0	1
146	0	3	16	0.0	0.0	0.0	0.0	-35.366065979	149.162033081	50.0	1
147	0	3	16	0.0	0.0	0.0	0.0	-35.3663101196	149.162063599	50.0	1
148	0	3	16	0.0	0.0	0.0	0.0	-35.3663520813	149.161972046	50.0	1
149	0	0	206	25.0	0.0	0.0	0.0	0.0	0.0	0.0	1
150	0	3	16	0.0	0.0	0.0	0.0	-35.3664627075	149.161712646	50.0	1
151	0	3	16	0.0	0.0	0.0	0.0	-35.3665046692	149.161621094	50.0	1
152	0	0	206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
